"지점","지점명","일시","기온..C.","풍향.deg.","풍속.m.s.","강수량.mm.","습도...","시"
400,"강남","2017-07-18",26.8,279.5,2,0,85.6,23
400,"강남","2017-07-19",26.1,250.7,2.4,0,88.9,2
400,"강남","2017-07-19",25.7,242.8,1.5,0,89.7,3
400,"강남","2017-07-19",25.3,252.3,1.5,0,89.5,0
400,"강남","2017-07-19",25.4,294.2,1,0,88.8,1
400,"강남","2017-07-19",25.4,276.6,1.7,0,87.8,2
400,"강남","2017-07-19",25.5,281.1,1.3,0,86.9,3
400,"강남","2017-07-19",25.3,280.9,1,0,87.2,4
400,"강남","2017-07-19",25.8,246.1,1.3,0,85.5,5
400,"강남","2017-07-19",26.3,284.9,0.9,0,82.9,6
400,"강남","2017-07-19",27.7,300.3,0.9,0,78.4,7
400,"강남","2017-07-19",28.3,55.5,1.2,0,73.2,10
400,"강남","2017-07-19",29.3,81.1,1.2,0,66.8,11
400,"강남","2017-07-19",30.3,36.5,1.2,0,61.8,12
400,"강남","2017-07-19",31.4,64.6,2.4,0,55.7,13
400,"강남","2017-07-19",32.5,74.3,1,0,53.2,14
400,"강남","2017-07-19",32.3,73,2.1,0,52.3,15
400,"강남","2017-07-19",33,79.2,2,0,51.4,16
400,"강남","2017-07-19",33.1,279.9,2.1,0,57.6,17
400,"강남","2017-07-19",30.7,272.1,3.7,0,65.7,18
400,"강남","2017-07-19",30.5,277.3,2.1,0,64.6,19
400,"강남","2017-07-19",30.3,288.5,1.6,0,63.5,20
400,"강남","2017-07-19",29.7,279.8,1.8,0,63.9,21
400,"강남","2017-07-19",29.6,249.8,1.2,0,64.8,22
400,"강남","2017-07-19",29.6,0,0,0,65.3,23
400,"강남","2017-07-20",29.2,228,1.6,0,68.9,8
400,"강남","2017-07-20",28,260.9,1.7,0,76.1,9
400,"강남","2017-07-20",27.2,235.8,1.6,0,82.2,0
400,"강남","2017-07-20",27.1,154.8,0.8,0,82.8,1
400,"강남","2017-07-20",27,73.7,0.5,0,83,2
400,"강남","2017-07-20",26.8,168.6,0.9,0,84.4,3
400,"강남","2017-07-20",26.8,200.6,1.3,0,83,4
400,"강남","2017-07-20",27.3,292.1,0.9,0,82.1,5
400,"강남","2017-07-20",28.2,239,1.3,0,77.4,6
400,"강남","2017-07-20",29.5,185.4,1.2,0,72.3,7
400,"강남","2017-07-20",30.3,166.6,1.8,0,68,10
400,"강남","2017-07-20",31.7,212.1,1.4,0,60.9,11
400,"강남","2017-07-20",31.7,294.4,1.5,0,61.3,12
400,"강남","2017-07-20",32.7,255.8,2.1,0,56.3,13
400,"강남","2017-07-20",33.1,266.5,1.2,0,56.8,14
400,"강남","2017-07-20",34,189.8,1.9,0,53.8,15
400,"강남","2017-07-20",34.1,220.1,2.2,0,53,16
400,"강남","2017-07-20",33.5,218.5,2.2,0,57.6,17
400,"강남","2017-07-20",32.8,262.8,2.7,0,62.4,18
400,"강남","2017-07-20",32,243.4,2.5,0,64.1,19
400,"강남","2017-07-20",31.4,229.3,2.1,0,66.4,20
400,"강남","2017-07-20",30.9,237.5,1.8,0,68.5,21
400,"강남","2017-07-20",30.5,241.9,1.4,0,69.2,22
400,"강남","2017-07-20",29.7,184.1,1.5,0,73.4,23
400,"강남","2017-07-21",29.6,217.9,1.8,0,68.5,8
400,"강남","2017-07-21",29.4,214.4,1.1,0,69,9
400,"강남","2017-07-21",29.2,230.9,1.7,0,69.5,0
400,"강남","2017-07-21",28.8,216.6,2,0,72.5,1
400,"강남","2017-07-21",28.2,216,1.6,0,78.3,2
400,"강남","2017-07-21",27.9,208.7,1.3,0,81,3
400,"강남","2017-07-21",27.6,206.8,2.1,0,83.5,0
400,"강남","2017-07-21",27.7,208,1.6,0,85.5,1
400,"강남","2017-07-21",28.4,194.5,1.5,0,82.6,2
400,"강남","2017-07-21",29.1,209.5,2.3,0,78.3,3
400,"강남","2017-07-21",30.1,197.2,1.9,0,75.6,10
400,"강남","2017-07-21",30.7,184.7,2.2,0,72.5,11
400,"강남","2017-07-21",32,245,2.2,0,68.1,12
400,"강남","2017-07-21",32.3,262.8,3,0,66.2,13
400,"강남","2017-07-21",33,249,2.6,0,63.3,14
400,"강남","2017-07-21",32.3,270.4,3.3,0,67.6,15
400,"강남","2017-07-21",32.7,252.2,2.5,0,68.6,16
400,"강남","2017-07-21",32,253.9,2.9,0,69.9,17
400,"강남","2017-07-21",31.9,275.9,2.5,0,70.2,18
400,"강남","2017-07-21",31.4,267.9,2.2,0,72.6,19
400,"강남","2017-07-21",30.9,267.2,2.1,0,77.3,20
400,"강남","2017-07-21",30.6,183.3,1.5,0,80.3,21
400,"강남","2017-07-21",30.5,183.7,1.3,0,80.1,22
400,"강남","2017-07-21",30.2,211.6,1.2,0,80.7,23
400,"강남","2017-07-22",29.9,201,1.7,0,77.7,4
400,"강남","2017-07-22",29.6,195.2,1.7,0,78.8,5
400,"강남","2017-07-22",29.3,190.5,0.9,0,81.8,6
400,"강남","2017-07-22",29,207,1.2,0,84.4,7
400,"강남","2017-07-22",28.9,203.6,1.6,0,84.7,8
400,"강남","2017-07-22",28.5,172.4,1.4,0,85.7,9
400,"강남","2017-07-22",28.3,198.1,0.9,0,87.9,0
400,"강남","2017-07-22",28.1,213.7,1.3,0,88.9,1
400,"강남","2017-07-22",28,197.6,0.9,0,88.9,2
400,"강남","2017-07-22",27.8,174.2,2,0,89.6,3
400,"강남","2017-07-22",28.6,219,1.3,0,84.1,10
400,"강남","2017-07-22",29.1,191.4,1.5,0,82.4,11
400,"강남","2017-07-22",29.8,202,1.8,0,78.9,12
400,"강남","2017-07-22",30.8,203,2.1,0,73.1,13
400,"강남","2017-07-22",31.8,231.5,2.4,0,67.2,14
400,"강남","2017-07-22",32.1,264.8,2,0,66.4,15
400,"강남","2017-07-22",32.6,273.7,2.2,0,63.2,16
400,"강남","2017-07-22",31.9,260.6,2.7,0,66.3,17
400,"강남","2017-07-22",31.6,248.4,1.8,0,66.1,18
400,"강남","2017-07-22",31.2,243,1.7,0,68.2,19
400,"강남","2017-07-22",30.9,209.5,1.4,0,68.9,20
400,"강남","2017-07-22",29.7,243.8,2.6,0,74.9,21
400,"강남","2017-07-22",29.1,237.1,1.8,0.5,82.7,22
400,"강남","2017-07-22",28.8,181.3,0.9,0,80.8,23
400,"강남","2017-07-23",28.2,186.9,1.4,0,85.7,4
400,"강남","2017-07-23",28.3,208.5,0.9,0,80.4,5
400,"강남","2017-07-23",28,229.6,1.3,0,81.5,6
400,"강남","2017-07-23",27.7,215.4,1.2,0,85.1,7
400,"강남","2017-07-23",27.6,199,1.4,0,86.1,8
400,"강남","2017-07-23",27.5,204.6,1.7,0,87.7,9
400,"강남","2017-07-23",26.9,211.3,2.1,0,92.8,0
400,"강남","2017-07-23",26.7,215.1,1.1,0.5,97,1
400,"강남","2017-07-23",26.5,216.1,1.2,3.5,98.4,2
400,"강남","2017-07-23",26.3,220.4,1.7,9.5,99.9,3
400,"강남","2017-07-23",26.2,235.7,1.7,31.5,99.9,10
400,"강남","2017-07-23",26.4,44.6,1.4,16,99.9,11
400,"강남","2017-07-23",26.1,131.4,0.5,27,99.9,12
400,"강남","2017-07-23",26.7,244.7,1.2,1,99.9,13
400,"강남","2017-07-23",27.1,227.9,1.6,0,99.9,14
400,"강남","2017-07-23",28.1,241.1,1.8,0,99.7,15
400,"강남","2017-07-23",27.8,253.9,2.8,0,96,16
400,"강남","2017-07-23",28.6,245.3,2.2,0,90.9,17
400,"강남","2017-07-23",28.6,228.2,2,0,88.4,18
400,"강남","2017-07-23",28.5,253.3,1.8,0,86.1,19
400,"강남","2017-07-23",28,255.7,1.9,0,86.9,20
400,"강남","2017-07-23",27.9,249,2.1,0,88.5,21
400,"강남","2017-07-23",27.7,256.6,2.5,0,88.4,22
400,"강남","2017-07-23",27.5,268.5,1.6,0,88.8,23
400,"강남","2017-07-24",27.4,240.9,1.8,0,87.6,0
400,"강남","2017-07-24",27.3,235,1.6,0,85.3,1
400,"강남","2017-07-24",27.2,275.8,1.5,0,84.5,2
400,"강남","2017-07-24",27,231.4,1.2,0,84,3
400,"강남","2017-07-24",26.9,262,1.4,0,84,4
400,"강남","2017-07-24",26.7,235.5,1.8,0,84.7,5
400,"강남","2017-07-24",26.7,250.5,1.4,0,82.8,6
400,"강남","2017-07-24",26.8,301.9,0.7,0,84.3,7
400,"강남","2017-07-24",27.3,262.9,1.2,0,81.7,8
400,"강남","2017-07-24",27.2,264.9,1.7,0,82.3,9
400,"강남","2017-07-24",27.9,0,0.4,0,80.3,10
400,"강남","2017-07-24",28.6,245.8,1.3,0,76.2,11
400,"강남","2017-07-24",27.1,271.2,1.3,0.5,83.1,12
400,"강남","2017-07-24",26.5,20.8,0.5,2.5,89.2,13
400,"강남","2017-07-24",25.8,68.7,1.6,0.5,83.2,14
400,"강남","2017-07-24",26.4,93.4,0.9,0,80.6,15
400,"강남","2017-07-24",27.5,0,0.4,0,74.4,16
400,"강남","2017-07-24",27.5,189.5,0.9,0,82.7,17
400,"강남","2017-07-24",28,177.8,0.6,0,81.5,18
400,"강남","2017-07-24",27.7,183.5,1.1,0,85.7,19
400,"강남","2017-07-24",27.7,205.4,0.7,0,86.9,20
400,"강남","2017-07-24",26.9,136.1,0.5,0,87.2,21
400,"강남","2017-07-24",26.7,72.9,0.9,0,88.2,22
400,"강남","2017-07-24",26.6,58.2,0.8,0,88.4,23
400,"강남","2017-07-25",26.6,67.9,0.7,0,88.5,0
400,"강남","2017-07-25",26.4,68.8,0.6,0,88.2,1
400,"강남","2017-07-25",26.4,0,0.3,0,88,2
400,"강남","2017-07-25",26.4,69.8,1.1,0,88.5,3
400,"강남","2017-07-25",25.9,0,0.2,0,90.7,4
400,"강남","2017-07-25",25.6,58.6,0.8,0,92.8,5
400,"강남","2017-07-25",25.4,30,1.2,0,92.8,6
400,"강남","2017-07-25",25.7,74.6,1.4,0,90.5,7
400,"강남","2017-07-25",27.1,62.7,0.8,0,85.9,8
400,"강남","2017-07-25",28.1,53.6,1.5,0,77.7,9
400,"강남","2017-07-25",29.5,78.8,2,0,69.1,10
400,"강남","2017-07-25",31.6,58.1,2.2,0,60,11
400,"강남","2017-07-25",31.8,80.4,2.4,0,54.4,12
400,"강남","2017-07-25",32.1,81.4,2.4,0,54.5,13
400,"강남","2017-07-25",33.5,56.5,1.6,0,49.3,14
400,"강남","2017-07-25",34.4,110,1.1,0,45.2,15
400,"강남","2017-07-25",34.6,54,1.1,0,41,16
400,"강남","2017-07-25",34.6,104.9,1.4,0,41.1,17
400,"강남","2017-07-25",33.8,62,1.6,0,43.2,18
400,"강남","2017-07-25",33.3,73.4,1.8,0,45.5,19
400,"강남","2017-07-25",32.2,72.7,2.1,0,52.5,20
400,"강남","2017-07-25",30.5,66.6,2.1,0,58,21
400,"강남","2017-07-25",29.5,63.8,1.7,0,59.9,22
400,"강남","2017-07-25",28.9,68.6,1.9,0,62.5,23
400,"강남","2017-07-26",27.9,72.8,1.7,0,64.7,0
400,"강남","2017-07-26",27.3,70.5,1.9,0,66.3,1
400,"강남","2017-07-26",26.7,73.2,1.8,0,67.4,2
400,"강남","2017-07-26",26.2,73.6,2.1,0,68.1,3
400,"강남","2017-07-26",25.5,71.6,1.9,0,71,0
400,"강남","2017-07-26",25.1,71.3,1.7,0,73,1
400,"강남","2017-07-26",24.9,69.4,2.3,0,73,2
400,"강남","2017-07-26",25.2,72,2.1,0,69.6,3
400,"강남","2017-07-26",25.8,72,1.9,0,63.7,4
400,"강남","2017-07-26",27.8,90.8,2.1,0,57.6,5
400,"강남","2017-07-26",28.8,97.5,1.9,0,53.3,10
400,"강남","2017-07-26",30.3,115.7,1.9,0,48.6,11
400,"강남","2017-07-26",30.5,79.9,1.9,0,49.9,12
400,"강남","2017-07-26",31.2,118.5,1.9,0,48.2,13
400,"강남","2017-07-26",31.9,222.3,2.1,0,46.4,14
400,"강남","2017-07-26",33,150.2,1.4,0,45.4,15
400,"강남","2017-07-26",32.8,189.6,1.6,0,45.1,16
400,"강남","2017-07-26",32.3,191.5,1.9,0,47.7,17
400,"강남","2017-07-26",31.8,188.8,2,0,47.4,18
400,"강남","2017-07-26",31.3,183.3,1.5,0,48.6,19
400,"강남","2017-07-26",30.4,192.4,1.4,0,52.6,20
400,"강남","2017-07-26",29.9,181.5,1.5,0,54.9,21
400,"강남","2017-07-26",29.5,190.7,0.9,0,55.9,22
400,"강남","2017-07-26",28.8,202.6,1.8,0,58.6,23
400,"강남","2017-07-27",28.1,173.9,1.2,0,59.5,6
400,"강남","2017-07-27",27.5,165.5,1.2,0,60,7
400,"강남","2017-07-27",27,146.2,1.1,0,61.4,8
400,"강남","2017-07-27",26.7,168.5,1,0,59,9
400,"강남","2017-07-27",26.3,137,1.2,0,59.5,0
400,"강남","2017-07-27",26.1,140.5,0.8,0,58.7,1
400,"강남","2017-07-27",25.8,132.7,0.6,0,60.1,2
400,"강남","2017-07-27",25.9,185.6,1.2,0,53.9,3
400,"강남","2017-07-27",26.7,155.4,1.5,0,51.1,4
400,"강남","2017-07-27",27.2,104.8,1,0,52.9,5
400,"강남","2017-07-27",28,134,1.1,0,49.8,10
400,"강남","2017-07-27",27.8,146.1,1.2,0,51.9,11
400,"강남","2017-07-27",28.2,182.3,1.7,0,53.5,12
400,"강남","2017-07-27",28.5,126.7,1.4,0,55.1,13
400,"강남","2017-07-27",29,164.9,1.2,0,54.8,14
400,"강남","2017-07-27",29,72.7,1.2,0,56.7,15
400,"강남","2017-07-27",28.7,67.6,1.5,0,57.9,16
400,"강남","2017-07-27",28.4,69.9,1.5,0,59.8,17
400,"강남","2017-07-27",28.4,66.6,1.4,0,61.8,18
400,"강남","2017-07-27",28.5,62.8,1.2,0,63.1,19
400,"강남","2017-07-27",28.4,56.8,1.1,0,63.7,20
400,"강남","2017-07-27",28.4,83.1,0.5,0,64.6,21
400,"강남","2017-07-27",28.1,68.3,1,0,65.6,22
400,"강남","2017-07-27",26.5,297.7,1.2,0,82.4,23
400,"강남","2017-07-28",25.2,280.6,1.8,1.5,92.8,6
400,"강남","2017-07-28",24.6,68.4,1.3,2,97.6,7
400,"강남","2017-07-28",24.8,0,0,0.5,96.1,8
400,"강남","2017-07-28",24.6,68.8,1.2,0,98,9
400,"강남","2017-07-28",24.7,68.4,1.3,0,96.9,0
400,"강남","2017-07-28",24.7,68.5,0.6,1,98.9,1
400,"강남","2017-07-28",24.7,146.5,1,1.5,99.6,2
400,"강남","2017-07-28",25,0,0.4,0,98.1,3
400,"강남","2017-07-28",25.3,185.5,0.7,0,96.4,0
400,"강남","2017-07-28",24.8,144.3,0.8,1,98.7,1
400,"강남","2017-07-28",24.9,141.5,0.8,2,99.9,10
400,"강남","2017-07-28",25.6,147.1,0.5,0.5,98.7,11
400,"강남","2017-07-28",25.6,191.2,1.5,0,94.8,12
400,"강남","2017-07-28",25.9,137.7,0.9,0,93.7,13
400,"강남","2017-07-28",26.1,0,0.4,0,94.6,14
400,"강남","2017-07-28",25.3,68.5,1.8,0.5,99.2,15
400,"강남","2017-07-28",25.6,66.2,1.4,0,99,16
400,"강남","2017-07-28",26.3,61.1,1.4,0,94.8,17
400,"강남","2017-07-28",26.2,61.6,1.6,0,92.4,18
400,"강남","2017-07-28",26.2,59.4,1.7,0,92.3,19
400,"강남","2017-07-28",26,65.6,1,0,92.1,20
400,"강남","2017-07-28",25.9,101.4,0.8,0,93,21
400,"강남","2017-07-28",26,75.9,0.7,0,92.5,22
400,"강남","2017-07-28",25.8,72.1,1.6,0,92.7,23
400,"강남","2017-07-29",25.8,69.9,1.1,0,92.1,2
400,"강남","2017-07-29",25.9,67.6,1.1,0,91.1,3
400,"강남","2017-07-29",25.7,62.2,1.1,0,90.9,4
400,"강남","2017-07-29",25.8,62.6,1,0,91.2,5
400,"강남","2017-07-29",25.7,70.2,1.1,0,90.3,6
400,"강남","2017-07-29",25.7,65.3,1,0,89.6,7
400,"강남","2017-07-29",25.5,61.9,1.3,0,89.5,8
400,"강남","2017-07-29",25.7,74.2,1.3,0,88.8,9
400,"강남","2017-07-29",26.1,54.8,1.4,0,84.8,0
400,"강남","2017-07-29",26.7,58.9,1.7,0,80.2,1
400,"강남","2017-07-29",27.7,66.8,1.4,0,74.5,10
400,"강남","2017-07-29",27.7,69.5,1.5,0,75.8,11
400,"강남","2017-07-29",28.1,78,1.9,0,74.1,12
400,"강남","2017-07-29",29.6,58.8,0.8,0,68.5,13
400,"강남","2017-07-29",29.6,88.5,1.2,0,67.3,14
400,"강남","2017-07-29",29,122.1,1.1,0,71.2,15
400,"강남","2017-07-29",29.9,148.8,1.4,0,63.8,16
400,"강남","2017-07-29",30,179,1.5,0,62.5,17
400,"강남","2017-07-29",29.9,181.5,1,0,61.9,18
400,"강남","2017-07-29",29,176.6,0.9,0,64.9,19
400,"강남","2017-07-29",28.2,139.9,1.5,0,69.3,20
400,"강남","2017-07-29",27.4,150.6,1.2,0,74,21
400,"강남","2017-07-29",26.8,145.4,1.7,0,77.3,22
400,"강남","2017-07-29",26.5,183.4,1,0,77.2,23
400,"강남","2017-07-30",26.1,142.9,1.5,0,78.3,2
400,"강남","2017-07-30",25.7,145.7,1.7,0,79.4,3
400,"강남","2017-07-30",25.4,193.1,1,0,79.3,4
400,"강남","2017-07-30",25.4,151.9,0.8,0,78.8,5
400,"강남","2017-07-30",25.2,195.5,1.5,0,79.4,6
400,"강남","2017-07-30",25.1,255.3,0.6,0,79.6,7
400,"강남","2017-07-30",24.8,183.8,1.3,0,81.7,8
400,"강남","2017-07-30",25.1,150.3,0.7,0,81.1,9
400,"강남","2017-07-30",25.7,189.6,1.2,0,80.2,0
400,"강남","2017-07-30",26.7,195.3,1.4,0,76.4,1
400,"강남","2017-07-30",28.1,199.9,1.7,0,71.3,10
400,"강남","2017-07-30",28.5,297.5,1.4,0,66.8,11
400,"강남","2017-07-30",29.5,304.5,1.4,0,58.2,12
400,"강남","2017-07-30",31,258.2,1.7,0,50.8,13
400,"강남","2017-07-30",30.9,269.2,1.9,0,50.2,14
400,"강남","2017-07-30",31.5,282.2,1.8,0,48.5,15
400,"강남","2017-07-30",32.5,271.6,1.8,0,47.7,16
400,"강남","2017-07-30",32,261.8,1.8,0,49.1,17
400,"강남","2017-07-30",30.9,244.4,2.3,0,52.9,18
400,"강남","2017-07-30",30.7,266.6,1.5,0,54.5,19
400,"강남","2017-07-30",29.6,15.1,1.1,0,59.8,20
400,"강남","2017-07-30",29.5,178.6,0.5,0,60.2,21
400,"강남","2017-07-30",29.5,259.9,0.7,0,60.7,22
400,"강남","2017-07-30",29,0,0.2,0,62.7,23
400,"강남","2017-07-31",28.3,49.8,0.7,0,67.4,2
400,"강남","2017-07-31",27.8,104.6,0.8,0,69.6,3
400,"강남","2017-07-31",27.1,57.5,1.2,0,73.8,0
400,"강남","2017-07-31",26.7,66.5,0.9,0,76.7,1
400,"강남","2017-07-31",26.1,71.2,1.3,0,82,2
400,"강남","2017-07-31",26.2,0,0.4,0,81,3
400,"강남","2017-07-31",26.2,148.2,0.8,0,80.2,4
400,"강남","2017-07-31",25.9,188.4,1.2,0,83.3,5
400,"강남","2017-07-31",24.6,0,0.4,2,92.8,6
400,"강남","2017-07-31",24.4,59,1,0.5,97.4,7
400,"강남","2017-07-31",24.4,73.6,0.9,2.5,97.8,10
400,"강남","2017-07-31",24.9,191.5,0.8,3,98.1,11
400,"강남","2017-07-31",25.3,207.4,1.7,1.5,94.2,12
400,"강남","2017-07-31",25.7,191.9,1.4,0,91.2,13
400,"강남","2017-07-31",26.3,91.6,0.9,0,88.5,14
400,"강남","2017-07-31",26.2,199.9,1.4,0,84.8,15
400,"강남","2017-07-31",26,205.1,1,0,89.4,16
400,"강남","2017-07-31",25.7,170.7,1.5,0.5,92.2,17
400,"강남","2017-07-31",25.4,53.3,1.9,0,88.9,18
400,"강남","2017-07-31",26,0,0.3,0,85.1,19
400,"강남","2017-07-31",25.7,64.7,1.3,0,86.8,20
400,"강남","2017-07-31",25.6,0,0.3,0,86.8,21
400,"강남","2017-07-31",25.6,207.1,1.3,0,86.3,22
400,"강남","2017-07-31",25.7,220.2,0.5,0,85.1,23
400,"강남","2017-08-01",25.4,68.7,1.4,0,86.7,8
400,"강남","2017-08-01",25,65.6,1.4,0,90.3,9
400,"강남","2017-08-01",25.1,197.5,0.5,0,89.3,0
400,"강남","2017-08-01",24.4,207.9,0.9,1,94.4,1
400,"강남","2017-08-01",24.1,72.5,1.1,0,96.3,2
400,"강남","2017-08-01",24.1,0,0.4,0,98.4,3
400,"강남","2017-08-01",24,0,0.2,0,98.5,4
400,"강남","2017-08-01",24.2,66,0.5,0,97.7,5
400,"강남","2017-08-01",24.9,93.3,0.6,0,96.4,6
400,"강남","2017-08-01",25.6,57.9,1.3,0,88.4,7
400,"강남","2017-08-01",27.7,191.6,0.8,0,75.1,10
400,"강남","2017-08-01",29,72.3,1.4,0,71.7,11
400,"강남","2017-08-01",29.9,70.7,1.5,0,65.3,12
400,"강남","2017-08-01",30.7,83.5,1.3,0,64.1,13
400,"강남","2017-08-01",31.6,170.5,1,0,62.6,14
400,"강남","2017-08-01",32.2,232.7,1.1,0,58.7,15
400,"강남","2017-08-01",33.4,277,1.8,0,54.9,16
400,"강남","2017-08-01",33.5,329.8,1,0,54.9,17
400,"강남","2017-08-01",32.9,276.9,1.2,0,55.9,18
400,"강남","2017-08-01",32.3,284.7,1.6,0,59.3,19
400,"강남","2017-08-01",31.7,238.4,2,0,64.6,20
400,"강남","2017-08-01",30.9,262.9,2,0,66.4,21
400,"강남","2017-08-01",30.4,264.6,1.7,0,69.5,22
400,"강남","2017-08-01",29.8,279.4,1,0,71.6,23
400,"강남","2017-08-02",29.4,289.6,1,0,70.3,8
400,"강남","2017-08-02",29.4,270.4,0.6,0,73.1,9
400,"강남","2017-08-02",28.6,0,0.4,0,80.2,0
400,"강남","2017-08-02",28,68.6,0.7,0,85.5,1
400,"강남","2017-08-02",27.7,0,0.3,0,85.9,2
400,"강남","2017-08-02",27,69.1,0.8,0,90.2,3
400,"강남","2017-08-02",26.9,74.1,0.8,0,89.9,0
400,"강남","2017-08-02",27.2,58.3,0.8,0,90.7,1
400,"강남","2017-08-02",27.9,66,1,0,85.5,2
400,"강남","2017-08-02",28.8,73.4,1.4,0,79.3,3
400,"강남","2017-08-02",31.5,151.9,0.8,0,68.7,10
400,"강남","2017-08-02",32.1,199.6,1.1,0,65.2,11
400,"강남","2017-08-02",31.6,63.8,1.1,0,66.1,12
400,"강남","2017-08-02",32,112,1.2,0,63.1,13
400,"강남","2017-08-02",33.4,156.3,0.8,0,60,14
400,"강남","2017-08-02",33.1,82.2,0.5,0,59.9,15
400,"강남","2017-08-02",31.8,253.6,2.1,0,66.8,16
400,"강남","2017-08-02",31.5,170.2,1.3,0,67.7,17
400,"강남","2017-08-02",32.6,163.1,0.8,0,63.2,18
400,"강남","2017-08-02",32.3,218.2,0.6,0,64.3,19
400,"강남","2017-08-02",31.7,203.7,1,0,68.7,20
400,"강남","2017-08-02",31.2,219.4,0.8,0,70.9,21
400,"강남","2017-08-02",30.9,210.4,0.7,0,73.1,22
400,"강남","2017-08-02",30.1,65.4,0.8,0,77.9,23
400,"강남","2017-08-03",29.5,44.7,0.5,0,81.5,4
400,"강남","2017-08-03",28.8,74.7,0.6,0,85.8,5
400,"강남","2017-08-03",28.8,130.4,0.8,0,84.8,6
400,"강남","2017-08-03",28.3,0,0.4,0,87.4,7
400,"강남","2017-08-03",28,94.4,0.7,0,88.3,8
400,"강남","2017-08-03",27.7,213.4,0.5,0,84.5,9
400,"강남","2017-08-03",27.4,185.6,0.6,0,83.9,0
400,"강남","2017-08-03",27.7,154.8,1.9,0,81,1
400,"강남","2017-08-03",28.4,179.3,1,0,78.4,2
400,"강남","2017-08-03",29,111.9,1.5,0,70.9,3
400,"강남","2017-08-03",30.3,173.3,1.8,0,63,10
400,"강남","2017-08-03",30.8,106.5,1.5,0,60.3,11
400,"강남","2017-08-03",32.8,160.9,1.7,0,51.3,12
400,"강남","2017-08-03",32.5,156.7,2.1,0,42.4,13
400,"강남","2017-08-03",32.4,200.2,1.9,0,47.2,14
400,"강남","2017-08-03",32.4,193.3,2.1,0,48.2,15
400,"강남","2017-08-03",32.7,164.7,2.1,0,48.1,16
400,"강남","2017-08-03",32.4,198.4,2.5,0,50,17
400,"강남","2017-08-03",32,186.9,2.3,0,51.4,18
400,"강남","2017-08-03",31.5,194.7,1.8,0,53.1,19
400,"강남","2017-08-03",30.8,142.6,1.3,0,56.7,20
400,"강남","2017-08-03",30.3,159.6,1.1,0,58.5,21
400,"강남","2017-08-03",29.8,194.1,0.5,0,60.4,22
400,"강남","2017-08-03",29.5,137.8,0.6,0,61.2,23
400,"강남","2017-08-04",29,0,0.4,0,63.2,4
400,"강남","2017-08-04",28.4,180.4,1.1,0,64.6,5
400,"강남","2017-08-04",28.1,0,0.3,0,66,6
400,"강남","2017-08-04",27.6,159,1,0,67.1,7
400,"강남","2017-08-04",27.2,154.5,0.5,0,68.8,8
400,"강남","2017-08-04",26.6,162.4,1.3,0,70.8,9
400,"강남","2017-08-04",26.4,192.6,0.7,0,71.6,0
400,"강남","2017-08-04",27.6,141.7,0.9,0,69.2,1
400,"강남","2017-08-04",27.4,120.8,1.5,0,68.1,2
400,"강남","2017-08-04",29.5,148.7,1.5,0,63.7,3
400,"강남","2017-08-04",30.7,206,1.4,0,59.8,10
400,"강남","2017-08-04",31,116.9,1.5,0,58.3,11
400,"강남","2017-08-04",32.4,208,1.2,0,52.3,12
400,"강남","2017-08-04",33,203.3,1.8,0,49.6,13
400,"강남","2017-08-04",33.3,123.7,0.9,0,50.5,14
400,"강남","2017-08-04",33.4,204.6,1.6,0,49.5,15
400,"강남","2017-08-04",33.7,198.7,2,0,43.8,16
400,"강남","2017-08-04",34,167.4,1,0,47.2,17
400,"강남","2017-08-04",34.1,201.8,1.4,0,46.3,18
400,"강남","2017-08-04",32.2,348.4,1.5,0,59.3,19
400,"강남","2017-08-04",31.1,348.8,1.2,0,65.3,20
400,"강남","2017-08-04",31.2,0,0.3,0,63.6,21
400,"강남","2017-08-04",30.7,71.2,1.2,0,66.5,22
400,"강남","2017-08-04",30.6,77.3,1.1,0,67.6,23
400,"강남","2017-08-05",29.7,70.7,0.7,0,71.6,0
400,"강남","2017-08-05",29.3,74.3,1.5,0,72.2,1
400,"강남","2017-08-05",29,66.5,1.3,0,71.4,2
400,"강남","2017-08-05",28.8,77.8,0.5,0,70.3,3
400,"강남","2017-08-05",28.3,52.5,1.2,0,73.6,4
400,"강남","2017-08-05",28.2,70,0.9,0,73,5
400,"강남","2017-08-05",27.8,75.6,1.8,0,77.3,6
400,"강남","2017-08-05",28.2,56.5,1.2,0,76.3,7
400,"강남","2017-08-05",29,50.9,1.4,0,72,8
400,"강남","2017-08-05",30.9,60.3,1.3,0,65.7,9
400,"강남","2017-08-05",32.3,152.4,1.5,0,61.6,10
400,"강남","2017-08-05",32.9,57.5,1.8,0,60.3,11
400,"강남","2017-08-05",34.3,280.2,1,0,54.5,12
400,"강남","2017-08-05",34,305.2,1.3,0,55.8,13
400,"강남","2017-08-05",35.9,64.5,1.3,0,50.5,14
400,"강남","2017-08-05",34.8,308.2,2.1,0,57.3,15
400,"강남","2017-08-05",35.2,325.7,1.8,0,52.8,16
400,"강남","2017-08-05",33.2,134,0.9,0,58.4,17
400,"강남","2017-08-05",33,72.2,1.4,0,62.8,18
400,"강남","2017-08-05",32.9,81.7,1,0,62.4,19
400,"강남","2017-08-05",32.5,86.1,0.8,0,64.2,20
400,"강남","2017-08-05",32.5,72.6,0.8,0,64.9,21
400,"강남","2017-08-05",32.1,73.8,0.5,0,67.4,22
